"Мощность на валу Time";"Мощность на валу ValueY";"Частота Time";"Частота ValueY";"Температура радиатора Time";"Температура радиатора ValueY";"Напряжение Time";"Напряжение ValueY";"Ток Time";"Ток ValueY"
25.05.2020 2:23:55;47,629997253418;25.05.2020 2:23:55;46,1000022888184;25.05.2020 2:23:55;54;25.05.2020 2:23:55;533;25.05.2020 2:23:55;87,8300018310547
25.05.2020 2:24:55;47,9300003051758;25.05.2020 2:24:55;46,1000022888184;25.05.2020 2:24:55;54;25.05.2020 2:24:55;532;25.05.2020 2:24:55;88,0800018310547
25.05.2020 2:25:55;48,0699996948242;25.05.2020 2:25:55;46,1000022888184;25.05.2020 2:25:55;54;25.05.2020 2:25:55;532;25.05.2020 2:25:55;87,8300018310547
25.05.2020 2:26:55;47,7899971008301;25.05.2020 2:26:55;46,1000022888184;25.05.2020 2:26:55;54;25.05.2020 2:26:55;533;25.05.2020 2:26:55;87,4399948120117
25.05.2020 2:27:55;47,6599998474121;25.05.2020 2:27:55;46,1000022888184;25.05.2020 2:27:55;54;25.05.2020 2:27:55;533;25.05.2020 2:27:55;87,4099960327148
25.05.2020 2:28:55;47,7000007629395;25.05.2020 2:28:55;46,1000022888184;25.05.2020 2:28:55;54;25.05.2020 2:28:55;532;25.05.2020 2:28:55;87,7999954223633
25.05.2020 2:29:55;47,8199996948242;25.05.2020 2:29:55;46,1000022888184;25.05.2020 2:29:55;54;25.05.2020 2:29:55;533;25.05.2020 2:29:55;87,5099945068359
25.05.2020 2:30:55;48,1100006103516;25.05.2020 2:30:55;46,1000022888184;25.05.2020 2:30:55;55;25.05.2020 2:30:55;532;25.05.2020 2:30:55;87,9399948120117
25.05.2020 2:31:55;47,9099998474121;25.05.2020 2:31:55;46,1000022888184;25.05.2020 2:31:55;55;25.05.2020 2:31:55;533;25.05.2020 2:31:55;87,5499954223633
25.05.2020 2:32:55;47,9099998474121;25.05.2020 2:32:55;46,1000022888184;25.05.2020 2:32:55;55;25.05.2020 2:32:55;533;25.05.2020 2:32:55;87,7999954223633
25.05.2020 2:33:55;47,7199974060059;25.05.2020 2:33:55;46,1000022888184;25.05.2020 2:33:55;54;25.05.2020 2:33:55;534;25.05.2020 2:33:55;87,6599960327148
25.05.2020 2:34:55;48,0699996948242;25.05.2020 2:34:55;46,1000022888184;25.05.2020 2:34:55;54;25.05.2020 2:34:55;534;25.05.2020 2:34:55;87,6599960327148
25.05.2020 2:35:55;47,6800003051758;25.05.2020 2:35:55;46,1000022888184;25.05.2020 2:35:55;54;25.05.2020 2:35:55;534;25.05.2020 2:35:55;87,3399963378906
25.05.2020 2:36:55;47,9099998474121;25.05.2020 2:36:55;46,1000022888184;25.05.2020 2:36:55;54;25.05.2020 2:36:55;533;25.05.2020 2:36:55;87,7999954223633
25.05.2020 2:37:55;47,7599983215332;25.05.2020 2:37:55;46,1000022888184;25.05.2020 2:37:55;54;25.05.2020 2:37:55;534;25.05.2020 2:37:55;87,9700012207031
25.05.2020 2:38:55;47,7700004577637;25.05.2020 2:38:55;46,1000022888184;25.05.2020 2:38:55;54;25.05.2020 2:38:55;535;25.05.2020 2:38:55;87,7999954223633
25.05.2020 2:39:55;47,6399993896484;25.05.2020 2:39:55;46,1000022888184;25.05.2020 2:39:55;54;25.05.2020 2:39:55;535;25.05.2020 2:39:55;87,4399948120117
25.05.2020 2:40:55;47,6699981689453;25.05.2020 2:40:55;46,1000022888184;25.05.2020 2:40:55;54;25.05.2020 2:40:55;535;25.05.2020 2:40:55;87,5499954223633
25.05.2020 2:41:55;48,2099990844727;25.05.2020 2:41:55;46,1000022888184;25.05.2020 2:41:55;54;25.05.2020 2:41:55;535;25.05.2020 2:41:55;87,6899948120117
25.05.2020 2:42:55;47,9799995422363;25.05.2020 2:42:55;46,1000022888184;25.05.2020 2:42:55;54;25.05.2020 2:42:55;534;25.05.2020 2:42:55;87,8300018310547
25.05.2020 2:43:55;47,7199974060059;25.05.2020 2:43:55;46,1000022888184;25.05.2020 2:43:55;55;25.05.2020 2:43:55;535;25.05.2020 2:43:55;87,5499954223633
25.05.2020 2:44:55;48;25.05.2020 2:44:55;46,1000022888184;25.05.2020 2:44:55;55;25.05.2020 2:44:55;535;25.05.2020 2:44:55;88,0099945068359
25.05.2020 2:45:55;47,7599983215332;25.05.2020 2:45:55;46,1000022888184;25.05.2020 2:45:55;55;25.05.2020 2:45:55;535;25.05.2020 2:45:55;87,3399963378906
25.05.2020 2:46:55;47,8499984741211;25.05.2020 2:46:55;46,1000022888184;25.05.2020 2:46:55;55;25.05.2020 2:46:55;534;25.05.2020 2:46:55;87,8699951171875
25.05.2020 2:47:55;47,7199974060059;25.05.2020 2:47:55;46,1000022888184;25.05.2020 2:47:55;55;25.05.2020 2:47:55;535;25.05.2020 2:47:55;87,3399963378906
25.05.2020 2:48:55;35,7199974060059;25.05.2020 2:48:55;41,7999992370605;25.05.2020 2:48:55;54;25.05.2020 2:48:55;537;25.05.2020 2:48:55;73,7099990844727
25.05.2020 2:49:55;36,0200004577637;25.05.2020 2:49:55;41,7999992370605;25.05.2020 2:49:55;54;25.05.2020 2:49:55;535;25.05.2020 2:49:55;74,6699981689453
25.05.2020 2:50:55;35,8699989318848;25.05.2020 2:50:55;41,7999992370605;25.05.2020 2:50:55;54;25.05.2020 2:50:55;536;25.05.2020 2:50:55;74,3899993896484
25.05.2020 2:51:55;36,2199974060059;25.05.2020 2:51:55;41,7999992370605;25.05.2020 2:51:55;54;25.05.2020 2:51:55;535;25.05.2020 2:51:55;74,0299987792969
25.05.2020 2:52:55;35,9099998474121;25.05.2020 2:52:55;41,7999992370605;25.05.2020 2:52:55;54;25.05.2020 2:52:55;535;25.05.2020 2:52:55;74,1699981689453
25.05.2020 2:53:55;36,2399978637695;25.05.2020 2:53:55;41,7999992370605;25.05.2020 2:53:55;54;25.05.2020 2:53:55;535;25.05.2020 2:53:55;74,0999984741211
25.05.2020 2:54:55;36,0099983215332;25.05.2020 2:54:55;41,7999992370605;25.05.2020 2:54:55;53;25.05.2020 2:54:55;535;25.05.2020 2:54:55;74,3499984741211
25.05.2020 2:55:55;36,1599998474121;25.05.2020 2:55:55;41,7999992370605;25.05.2020 2:55:55;53;25.05.2020 2:55:55;535;25.05.2020 2:55:55;74,879997253418
25.05.2020 2:56:55;36,0299987792969;25.05.2020 2:56:55;41,7999992370605;25.05.2020 2:56:55;53;25.05.2020 2:56:55;536;25.05.2020 2:56:55;74,8099975585938
25.05.2020 2:57:55;36,0400009155273;25.05.2020 2:57:55;41,7999992370605;25.05.2020 2:57:55;53;25.05.2020 2:57:55;537;25.05.2020 2:57:55;74,4599990844727
25.05.2020 2:58:55;36,0099983215332;25.05.2020 2:58:55;41,7999992370605;25.05.2020 2:58:55;53;25.05.2020 2:58:55;537;25.05.2020 2:58:55;74,9899978637695
25.05.2020 2:59:55;36,3600006103516;25.05.2020 2:59:55;41,7999992370605;25.05.2020 2:59:55;53;25.05.2020 2:59:55;537;25.05.2020 2:59:55;74,6699981689453
25.05.2020 3:00:55;36,3600006103516;25.05.2020 3:00:55;41,7999992370605;25.05.2020 3:00:55;53;25.05.2020 3:00:55;536;25.05.2020 3:00:55;74,6999969482422
25.05.2020 3:01:55;36;25.05.2020 3:01:55;41,7999992370605;25.05.2020 3:01:55;53;25.05.2020 3:01:55;537;25.05.2020 3:01:55;74,4899978637695
25.05.2020 3:02:55;36,0799980163574;25.05.2020 3:02:55;41,7999992370605;25.05.2020 3:02:55;52;25.05.2020 3:02:55;536;25.05.2020 3:02:55;75,1599960327148
25.05.2020 3:03:55;36,189998626709;25.05.2020 3:03:55;41,7999992370605;25.05.2020 3:03:55;52;25.05.2020 3:03:55;536;25.05.2020 3:03:55;74,1699981689453
25.05.2020 3:04:55;36,5999984741211;25.05.2020 3:04:55;41,7999992370605;25.05.2020 3:04:55;52;25.05.2020 3:04:55;537;25.05.2020 3:04:55;74,8499984741211
25.05.2020 3:05:55;36,2000007629395;25.05.2020 3:05:55;41,7999992370605;25.05.2020 3:05:55;52;25.05.2020 3:05:55;537;25.05.2020 3:05:55;74,5599975585938
25.05.2020 3:06:55;43,2599983215332;25.05.2020 3:06:55;44,4000015258789;25.05.2020 3:06:55;52;25.05.2020 3:06:55;534;25.05.2020 3:06:55;82,8399963378906
25.05.2020 3:07:55;43,0799980163574;25.05.2020 3:07:55;44,4000015258789;25.05.2020 3:07:55;52;25.05.2020 3:07:55;535;25.05.2020 3:07:55;82,5999984741211
25.05.2020 3:08:55;43,25;25.05.2020 3:08:55;44,4000015258789;25.05.2020 3:08:55;52;25.05.2020 3:08:55;534;25.05.2020 3:08:55;82,5599975585938
25.05.2020 3:09:55;43,3099975585938;25.05.2020 3:09:55;44,4000015258789;25.05.2020 3:09:55;52;25.05.2020 3:09:55;533;25.05.2020 3:09:55;82,6999969482422
25.05.2020 3:10:55;43,3099975585938;25.05.2020 3:10:55;44,4000015258789;25.05.2020 3:10:55;52;25.05.2020 3:10:55;535;25.05.2020 3:10:55;82,629997253418
25.05.2020 3:11:55;42,9599990844727;25.05.2020 3:11:55;44,4000015258789;25.05.2020 3:11:55;52;25.05.2020 3:11:55;535;25.05.2020 3:11:55;82,4199981689453
25.05.2020 3:12:55;43,1199989318848;25.05.2020 3:12:55;44,4000015258789;25.05.2020 3:12:55;53;25.05.2020 3:12:55;536;25.05.2020 3:12:55;82,2799987792969
25.05.2020 3:13:55;43,0499992370605;25.05.2020 3:13:55;44,4000015258789;25.05.2020 3:13:55;53;25.05.2020 3:13:55;536;25.05.2020 3:13:55;82,8399963378906
25.05.2020 3:14:55;43,129997253418;25.05.2020 3:14:55;44,4000015258789;25.05.2020 3:14:55;53;25.05.2020 3:14:55;537;25.05.2020 3:14:55;82,3499984741211
25.05.2020 3:15:55;42,9799995422363;25.05.2020 3:15:55;44,4000015258789;25.05.2020 3:15:55;54;25.05.2020 3:15:55;536;25.05.2020 3:15:55;82,879997253418
25.05.2020 3:16:55;42,9899978637695;25.05.2020 3:16:55;44,4000015258789;25.05.2020 3:16:55;54;25.05.2020 3:16:55;536;25.05.2020 3:16:55;82,5999984741211
25.05.2020 3:17:55;42,8499984741211;25.05.2020 3:17:55;44,4000015258789;25.05.2020 3:17:55;54;25.05.2020 3:17:55;536;25.05.2020 3:17:55;82,3099975585938
25.05.2020 3:18:55;43,0799980163574;25.05.2020 3:18:55;44,4000015258789;25.05.2020 3:18:55;54;25.05.2020 3:18:55;536;25.05.2020 3:18:55;82,6699981689453
25.05.2020 3:19:55;43,0799980163574;25.05.2020 3:19:55;44,4000015258789;25.05.2020 3:19:55;54;25.05.2020 3:19:55;537;25.05.2020 3:19:55;82,6999969482422
25.05.2020 3:20:55;43,1499977111816;25.05.2020 3:20:55;44,4000015258789;25.05.2020 3:20:55;54;25.05.2020 3:20:55;536;25.05.2020 3:20:55;82,4199981689453
25.05.2020 3:21:55;43,0599975585938;25.05.2020 3:21:55;44,4000015258789;25.05.2020 3:21:55;54;25.05.2020 3:21:55;534;25.05.2020 3:21:55;82,4899978637695
25.05.2020 3:22:55;42,939998626709;25.05.2020 3:22:55;44,4000015258789;25.05.2020 3:22:55;54;25.05.2020 3:22:55;536;25.05.2020 3:22:55;81,4599990844727
25.05.2020 3:23:55;43,0699996948242;25.05.2020 3:23:55;44,4000015258789;25.05.2020 3:23:55;54;25.05.2020 3:23:55;537;25.05.2020 3:23:55;82,3099975585938
25.05.2020 3:24:55;43,129997253418;25.05.2020 3:24:55;44,4000015258789;25.05.2020 3:24:55;54;25.05.2020 3:24:55;537;25.05.2020 3:24:55;81,9899978637695
25.05.2020 3:25:55;42,7999992370605;25.05.2020 3:25:55;44,4000015258789;25.05.2020 3:25:55;54;25.05.2020 3:25:55;537;25.05.2020 3:25:55;82,3099975585938
25.05.2020 3:26:55;43,1699981689453;25.05.2020 3:26:55;44,4000015258789;25.05.2020 3:26:55;54;25.05.2020 3:26:55;537;25.05.2020 3:26:55;82,2799987792969
25.05.2020 3:27:55;42,7900009155273;25.05.2020 3:27:55;44,4000015258789;25.05.2020 3:27:55;54;25.05.2020 3:27:55;537;25.05.2020 3:27:55;82,1399993896484
25.05.2020 3:28:55;43,1399993896484;25.05.2020 3:28:55;44,4000015258789;25.05.2020 3:28:55;54;25.05.2020 3:28:55;536;25.05.2020 3:28:55;82,4199981689453
25.05.2020 3:29:55;42,7299995422363;25.05.2020 3:29:55;44,4000015258789;25.05.2020 3:29:55;54;25.05.2020 3:29:55;536;25.05.2020 3:29:55;82,4899978637695
25.05.2020 3:30:55;42,7999992370605;25.05.2020 3:30:55;44,4000015258789;25.05.2020 3:30:55;54;25.05.2020 3:30:55;536;25.05.2020 3:30:55;82,5199966430664
25.05.2020 3:31:55;43,0599975585938;25.05.2020 3:31:55;44,4000015258789;25.05.2020 3:31:55;54;25.05.2020 3:31:55;536;25.05.2020 3:31:55;82,379997253418
25.05.2020 3:32:55;43,3400001525879;25.05.2020 3:32:55;44,4000015258789;25.05.2020 3:32:55;54;25.05.2020 3:32:55;536;25.05.2020 3:32:55;82,7699966430664
25.05.2020 3:33:55;42,9199981689453;25.05.2020 3:33:55;44,4000015258789;25.05.2020 3:33:55;54;25.05.2020 3:33:55;537;25.05.2020 3:33:55;82,1699981689453
25.05.2020 3:34:55;42,9699974060059;25.05.2020 3:34:55;44,4000015258789;25.05.2020 3:34:55;54;25.05.2020 3:34:55;537;25.05.2020 3:34:55;82,7399978637695
25.05.2020 3:35:55;43,129997253418;25.05.2020 3:35:55;44,4000015258789;25.05.2020 3:35:55;54;25.05.2020 3:35:55;536;25.05.2020 3:35:55;82,1699981689453
25.05.2020 3:36:55;43,1699981689453;25.05.2020 3:36:55;44,4000015258789;25.05.2020 3:36:55;54;25.05.2020 3:36:55;537;25.05.2020 3:36:55;82,8399963378906
25.05.2020 3:37:55;43,1699981689453;25.05.2020 3:37:55;44,4000015258789;25.05.2020 3:37:55;54;25.05.2020 3:37:55;538;25.05.2020 3:37:55;82,7399978637695
25.05.2020 3:38:55;43,2799987792969;25.05.2020 3:38:55;44,4000015258789;25.05.2020 3:38:55;54;25.05.2020 3:38:55;537;25.05.2020 3:38:55;82,5999984741211
25.05.2020 3:39:55;43,2700004577637;25.05.2020 3:39:55;44,4000015258789;25.05.2020 3:39:55;54;25.05.2020 3:39:55;537;25.05.2020 3:39:55;82,9799957275391
25.05.2020 3:40:55;43,1199989318848;25.05.2020 3:40:55;44,4000015258789;25.05.2020 3:40:55;54;25.05.2020 3:40:55;537;25.05.2020 3:40:55;82,6999969482422
25.05.2020 3:41:55;43,2799987792969;25.05.2020 3:41:55;44,4000015258789;25.05.2020 3:41:55;54;25.05.2020 3:41:55;537;25.05.2020 3:41:55;82,5599975585938
25.05.2020 3:42:55;43,2299995422363;25.05.2020 3:42:55;44,4000015258789;25.05.2020 3:42:55;54;25.05.2020 3:42:55;536;25.05.2020 3:42:55;83,1599960327148
25.05.2020 3:43:55;43,3400001525879;25.05.2020 3:43:55;44,4000015258789;25.05.2020 3:43:55;54;25.05.2020 3:43:55;537;25.05.2020 3:43:55;83,0199966430664
25.05.2020 3:44:55;43,4500007629395;25.05.2020 3:44:55;44,4000015258789;25.05.2020 3:44:55;54;25.05.2020 3:44:55;538;25.05.2020 3:44:55;82,9099960327148
25.05.2020 3:45:55;43,3299980163574;25.05.2020 3:45:55;44,4000015258789;25.05.2020 3:45:55;54;25.05.2020 3:45:55;538;25.05.2020 3:45:55;82,879997253418
25.05.2020 3:46:55;43,3899993896484;25.05.2020 3:46:55;44,4000015258789;25.05.2020 3:46:55;54;25.05.2020 3:46:55;537;25.05.2020 3:46:55;83,129997253418
25.05.2020 3:47:55;43,2900009155273;25.05.2020 3:47:55;44,4000015258789;25.05.2020 3:47:55;54;25.05.2020 3:47:55;537;25.05.2020 3:47:55;82,5599975585938
25.05.2020 3:48:55;43,3199996948242;25.05.2020 3:48:55;44,4000015258789;25.05.2020 3:48:55;54;25.05.2020 3:48:55;537;25.05.2020 3:48:55;82,9799957275391
25.05.2020 3:49:55;43,1699981689453;25.05.2020 3:49:55;44,4000015258789;25.05.2020 3:49:55;54;25.05.2020 3:49:55;537;25.05.2020 3:49:55;82,9499969482422
25.05.2020 3:50:55;43,2900009155273;25.05.2020 3:50:55;44,4000015258789;25.05.2020 3:50:55;54;25.05.2020 3:50:55;537;25.05.2020 3:50:55;82,8099975585938
25.05.2020 3:51:55;43,3699989318848;25.05.2020 3:51:55;44,4000015258789;25.05.2020 3:51:55;54;25.05.2020 3:51:55;537;25.05.2020 3:51:55;82,6999969482422
25.05.2020 3:52:55;43,4699974060059;25.05.2020 3:52:55;44,4000015258789;25.05.2020 3:52:55;54;25.05.2020 3:52:55;537;25.05.2020 3:52:55;83,3699951171875
25.05.2020 3:53:55;43,4899978637695;25.05.2020 3:53:55;44,4000015258789;25.05.2020 3:53:55;54;25.05.2020 3:53:55;538;25.05.2020 3:53:55;83,1999969482422
25.05.2020 3:54:55;43,5299987792969;25.05.2020 3:54:55;44,4000015258789;25.05.2020 3:54:55;54;25.05.2020 3:54:55;539;25.05.2020 3:54:55;83,2299957275391
25.05.2020 3:55:55;43,6399993896484;25.05.2020 3:55:55;44,4000015258789;25.05.2020 3:55:55;54;25.05.2020 3:55:55;538;25.05.2020 3:55:55;82,7399978637695
25.05.2020 3:56:55;43,189998626709;25.05.2020 3:56:55;44,4000015258789;25.05.2020 3:56:55;54;25.05.2020 3:56:55;537;25.05.2020 3:56:55;83,0599975585938
25.05.2020 3:57:55;43,0099983215332;25.05.2020 3:57:55;44,4000015258789;25.05.2020 3:57:55;54;25.05.2020 3:57:55;537;25.05.2020 3:57:55;82,7699966430664
25.05.2020 3:58:55;43,5200004577637;25.05.2020 3:58:55;44,4000015258789;25.05.2020 3:58:55;54;25.05.2020 3:58:55;538;25.05.2020 3:58:55;82,9799957275391
25.05.2020 3:59:55;43,3199996948242;25.05.2020 3:59:55;44,4000015258789;25.05.2020 3:59:55;54;25.05.2020 3:59:55;538;25.05.2020 3:59:55;82,6699981689453
25.05.2020 4:00:55;43,1699981689453;25.05.2020 4:00:55;44,4000015258789;25.05.2020 4:00:55;54;25.05.2020 4:00:55;537;25.05.2020 4:00:55;82,629997253418
25.05.2020 4:01:55;43,3199996948242;25.05.2020 4:01:55;44,4000015258789;25.05.2020 4:01:55;54;25.05.2020 4:01:55;538;25.05.2020 4:01:55;83,2299957275391
25.05.2020 4:02:55;43,2099990844727;25.05.2020 4:02:55;44,4000015258789;25.05.2020 4:02:55;54;25.05.2020 4:02:55;537;25.05.2020 4:02:55;82,4199981689453
25.05.2020 4:03:55;43,1399993896484;25.05.2020 4:03:55;44,4000015258789;25.05.2020 4:03:55;54;25.05.2020 4:03:55;537;25.05.2020 4:03:55;82,8399963378906
25.05.2020 4:04:55;43,1699981689453;25.05.2020 4:04:55;44,4000015258789;25.05.2020 4:04:55;54;25.05.2020 4:04:55;536;25.05.2020 4:04:55;82,5599975585938
25.05.2020 4:05:55;43,129997253418;25.05.2020 4:05:55;44,4000015258789;25.05.2020 4:05:55;54;25.05.2020 4:05:55;537;25.05.2020 4:05:55;82,9099960327148
25.05.2020 4:06:55;43,2000007629395;25.05.2020 4:06:55;44,4000015258789;25.05.2020 4:06:55;54;25.05.2020 4:06:55;536;25.05.2020 4:06:55;82,4499969482422
25.05.2020 4:07:55;42,9799995422363;25.05.2020 4:07:55;44,4000015258789;25.05.2020 4:07:55;54;25.05.2020 4:07:55;536;25.05.2020 4:07:55;82,629997253418
25.05.2020 4:08:55;43,439998626709;25.05.2020 4:08:55;44,4000015258789;25.05.2020 4:08:55;53;25.05.2020 4:08:55;536;25.05.2020 4:08:55;82,9099960327148
25.05.2020 4:09:55;43,0799980163574;25.05.2020 4:09:55;44,4000015258789;25.05.2020 4:09:55;53;25.05.2020 4:09:55;536;25.05.2020 4:09:55;82,5199966430664
25.05.2020 4:10:55;42,9799995422363;25.05.2020 4:10:55;44,4000015258789;25.05.2020 4:10:55;53;25.05.2020 4:10:55;536;25.05.2020 4:10:55;82,5599975585938
25.05.2020 4:11:55;43,129997253418;25.05.2020 4:11:55;44,4000015258789;25.05.2020 4:11:55;53;25.05.2020 4:11:55;537;25.05.2020 4:11:55;82,2799987792969
25.05.2020 4:12:55;42,8299980163574;25.05.2020 4:12:55;44,4000015258789;25.05.2020 4:12:55;53;25.05.2020 4:12:55;537;25.05.2020 4:12:55;82,379997253418
25.05.2020 4:13:55;42,9899978637695;25.05.2020 4:13:55;44,4000015258789;25.05.2020 4:13:55;53;25.05.2020 4:13:55;536;25.05.2020 4:13:55;82,5599975585938
25.05.2020 4:14:55;43,1699981689453;25.05.2020 4:14:55;44,4000015258789;25.05.2020 4:14:55;53;25.05.2020 4:14:55;537;25.05.2020 4:14:55;83,4399948120117
25.05.2020 4:15:55;43,0200004577637;25.05.2020 4:15:55;44,4000015258789;25.05.2020 4:15:55;53;25.05.2020 4:15:55;537;25.05.2020 4:15:55;82,7699966430664
25.05.2020 4:16:55;43,0599975585938;25.05.2020 4:16:55;44,4000015258789;25.05.2020 4:16:55;53;25.05.2020 4:16:55;537;25.05.2020 4:16:55;81,9599990844727
25.05.2020 4:17:55;42,8299980163574;25.05.2020 4:17:55;44,4000015258789;25.05.2020 4:17:55;53;25.05.2020 4:17:55;538;25.05.2020 4:17:55;82,4499969482422
25.05.2020 4:18:55;42,9500007629395;25.05.2020 4:18:55;44,4000015258789;25.05.2020 4:18:55;53;25.05.2020 4:18:55;538;25.05.2020 4:18:55;82,0599975585938
25.05.2020 4:19:55;42,9899978637695;25.05.2020 4:19:55;44,4000015258789;25.05.2020 4:19:55;53;25.05.2020 4:19:55;538;25.05.2020 4:19:55;82,3499984741211
25.05.2020 4:20:55;42,9199981689453;25.05.2020 4:20:55;44,4000015258789;25.05.2020 4:20:55;53;25.05.2020 4:20:55;538;25.05.2020 4:20:55;82,6999969482422
25.05.2020 4:21:55;42,8099975585938;25.05.2020 4:21:55;44,4000015258789;25.05.2020 4:21:55;54;25.05.2020 4:21:55;538;25.05.2020 4:21:55;82,629997253418
25.05.2020 4:22:55;43,0799980163574;25.05.2020 4:22:55;44,4000015258789;25.05.2020 4:22:55;54;25.05.2020 4:22:55;538;25.05.2020 4:22:55;82,5599975585938
25.05.2020 4:23:55;43,0499992370605;25.05.2020 4:23:55;44,4000015258789;25.05.2020 4:23:55;54;25.05.2020 4:23:55;537;25.05.2020 4:23:55;82,6699981689453
25.05.2020 4:24:55;42,7599983215332;25.05.2020 4:24:55;44,4000015258789;25.05.2020 4:24:55;54;25.05.2020 4:24:55;538;25.05.2020 4:24:55;82,4899978637695
25.05.2020 4:25:55;43,1100006103516;25.05.2020 4:25:55;44,4000015258789;25.05.2020 4:25:55;54;25.05.2020 4:25:55;539;25.05.2020 4:25:55;82,629997253418
25.05.2020 4:26:55;43,0599975585938;25.05.2020 4:26:55;44,4000015258789;25.05.2020 4:26:55;54;25.05.2020 4:26:55;539;25.05.2020 4:26:55;82,2799987792969
25.05.2020 4:27:55;42,7599983215332;25.05.2020 4:27:55;44,4000015258789;25.05.2020 4:27:55;54;25.05.2020 4:27:55;540;25.05.2020 4:27:55;82,379997253418
25.05.2020 4:28:55;43,0499992370605;25.05.2020 4:28:55;44,4000015258789;25.05.2020 4:28:55;54;25.05.2020 4:28:55;539;25.05.2020 4:28:55;82,5999984741211
25.05.2020 4:29:55;43,0599975585938;25.05.2020 4:29:55;44,4000015258789;25.05.2020 4:29:55;54;25.05.2020 4:29:55;539;25.05.2020 4:29:55;82,2399978637695
25.05.2020 4:30:55;42,9500007629395;25.05.2020 4:30:55;44,4000015258789;25.05.2020 4:30:55;54;25.05.2020 4:30:55;540;25.05.2020 4:30:55;82,3099975585938
25.05.2020 4:31:55;42,9300003051758;25.05.2020 4:31:55;44,4000015258789;25.05.2020 4:31:55;54;25.05.2020 4:31:55;540;25.05.2020 4:31:55;82,8099975585938
25.05.2020 4:32:55;43,0099983215332;25.05.2020 4:32:55;44,4000015258789;25.05.2020 4:32:55;54;25.05.2020 4:32:55;540;25.05.2020 4:32:55;82,629997253418
25.05.2020 4:33:55;43,0499992370605;25.05.2020 4:33:55;44,4000015258789;25.05.2020 4:33:55;54;25.05.2020 4:33:55;540;25.05.2020 4:33:55;81,9199981689453
25.05.2020 4:34:55;42,879997253418;25.05.2020 4:34:55;44,4000015258789;25.05.2020 4:34:55;54;25.05.2020 4:34:55;539;25.05.2020 4:34:55;82,8099975585938
25.05.2020 4:35:55;43,129997253418;25.05.2020 4:35:55;44,4000015258789;25.05.2020 4:35:55;54;25.05.2020 4:35:55;539;25.05.2020 4:35:55;82,8099975585938
25.05.2020 4:36:55;43,1100006103516;25.05.2020 4:36:55;44,4000015258789;25.05.2020 4:36:55;54;25.05.2020 4:36:55;538;25.05.2020 4:36:55;82,5999984741211
25.05.2020 4:37:55;43,0999984741211;25.05.2020 4:37:55;44,4000015258789;25.05.2020 4:37:55;54;25.05.2020 4:37:55;538;25.05.2020 4:37:55;82,629997253418
25.05.2020 4:38:55;43,379997253418;25.05.2020 4:38:55;44,4000015258789;25.05.2020 4:38:55;54;25.05.2020 4:38:55;539;25.05.2020 4:38:55;82,5199966430664
25.05.2020 4:39:55;42,8499984741211;25.05.2020 4:39:55;44,4000015258789;25.05.2020 4:39:55;54;25.05.2020 4:39:55;539;25.05.2020 4:39:55;81,8199996948242
25.05.2020 4:40:55;42,8699989318848;25.05.2020 4:40:55;44,4000015258789;25.05.2020 4:40:55;54;25.05.2020 4:40:55;538;25.05.2020 4:40:55;82,1399993896484
25.05.2020 4:41:55;43,0799980163574;25.05.2020 4:41:55;44,4000015258789;25.05.2020 4:41:55;54;25.05.2020 4:41:55;538;25.05.2020 4:41:55;82,6999969482422
25.05.2020 4:42:55;42,9300003051758;25.05.2020 4:42:55;44,4000015258789;25.05.2020 4:42:55;54;25.05.2020 4:42:55;539;25.05.2020 4:42:55;82,6999969482422
25.05.2020 4:43:55;42,9300003051758;25.05.2020 4:43:55;44,4000015258789;25.05.2020 4:43:55;54;25.05.2020 4:43:55;539;25.05.2020 4:43:55;81,9199981689453
25.05.2020 4:44:55;42,7999992370605;25.05.2020 4:44:55;44,4000015258789;25.05.2020 4:44:55;54;25.05.2020 4:44:55;539;25.05.2020 4:44:55;82,379997253418
25.05.2020 4:45:55;43,0499992370605;25.05.2020 4:45:55;44,4000015258789;25.05.2020 4:45:55;53;25.05.2020 4:45:55;538;25.05.2020 4:45:55;81,9199981689453
25.05.2020 4:46:55;42,9199981689453;25.05.2020 4:46:55;44,4000015258789;25.05.2020 4:46:55;53;25.05.2020 4:46:55;539;25.05.2020 4:46:55;82,5199966430664
25.05.2020 4:47:55;42,7599983215332;25.05.2020 4:47:55;44,4000015258789;25.05.2020 4:47:55;53;25.05.2020 4:47:55;539;25.05.2020 4:47:55;82,2099990844727
25.05.2020 4:48:55;42,7599983215332;25.05.2020 4:48:55;44,4000015258789;25.05.2020 4:48:55;53;25.05.2020 4:48:55;540;25.05.2020 4:48:55;81,8199996948242
25.05.2020 4:49:55;42,9300003051758;25.05.2020 4:49:55;44,4000015258789;25.05.2020 4:49:55;53;25.05.2020 4:49:55;539;25.05.2020 4:49:55;82,2099990844727
25.05.2020 4:50:55;42,7199974060059;25.05.2020 4:50:55;44,4000015258789;25.05.2020 4:50:55;53;25.05.2020 4:50:55;540;25.05.2020 4:50:55;82,5599975585938
25.05.2020 4:51:55;42,8099975585938;25.05.2020 4:51:55;44,4000015258789;25.05.2020 4:51:55;53;25.05.2020 4:51:55;539;25.05.2020 4:51:55;81,9899978637695
